sampledates,NAIROBI_posswabtest,NAIROBI_negswabtest,MOMBASA_posswabtest,MOMBASA_negswabtest,KAJIADO_posswabtest,KAJIADO_negswabtest,KIAMBU_posswabtest,KIAMBU_negswabtest,KILIFI_posswabtest,KILIFI_negswabtest,KISUMU_posswabtest,KISUMU_negswabtest,MACHAKOS_posswabtest,MACHAKOS_negswabtest,UASIN GISHU_posswabtest,UASIN GISHU_negswabtest,VIHIGA_posswabtest,VIHIGA_negswabtest,ISIOLO_posswabtest,ISIOLO_negswabtest,NAKURU_posswabtest,NAKURU_negswabtest,BUNGOMA_posswabtest,BUNGOMA_negswabtest,BUSIA_posswabtest,BUSIA_negswabtest,GARISSA_posswabtest,GARISSA_negswabtest,HOMABAY_posswabtest,HOMABAY_negswabtest,KERICHO_posswabtest,KERICHO_negswabtest,KISII_posswabtest,KISII_negswabtest,KITUI_posswabtest,KITUI_negswabtest,KWALE_posswabtest,KWALE_negswabtest,LAMU_posswabtest,LAMU_negswabtest,MAKUENI_posswabtest,MAKUENI_negswabtest,MARSABIT_posswabtest,MARSABIT_negswabtest,MIGORI_posswabtest,MIGORI_negswabtest,NAROK_posswabtest,NAROK_negswabtest,NYAMIRA_posswabtest,NYAMIRA_negswabtest,NYERI_posswabtest,NYERI_negswabtest,SIAYA_posswabtest,SIAYA_negswabtest,TAITA TAVETA_posswabtest,TAITA TAVETA_negswabtest,TANA RIVER_posswabtest,TANA RIVER_negswabtest,TRANS NZOIA_posswabtest,TRANS NZOIA_negswabtest,TURKANA_posswabtest,TURKANA_negswabtest,WAJIR_posswabtest,WAJIR_negswabtest,BARINGO_posswabtest,BARINGO_negswabtest,BOMET_posswabtest,BOMET_negswabtest,ELGEYO MARAKWET_posswabtest,ELGEYO MARAKWET_negswabtest,EMBU_posswabtest,EMBU_negswabtest,KAKAMEGA_posswabtest,KAKAMEGA_negswabtest,KIRINYAGA_posswabtest,KIRINYAGA_negswabtest,LAIKIPIA_posswabtest,LAIKIPIA_negswabtest,MANDERA_posswabtest,MANDERA_negswabtest,MERU_posswabtest,MERU_negswabtest,MURANGA_posswabtest,MURANGA_negswabtest,NANDI_posswabtest,NANDI_negswabtest,NYANDARUA_posswabtest,NYANDARUA_negswabtest,SAMBURU_posswabtest,SAMBURU_negswabtest,THARAKA NITHI_posswabtest,THARAKA NITHI_negswabtest,WEST POKOT_posswabtest,WEST POKOT_negswabtest
31/07/2020,504,2332,13,303,9,41,47,252,0,13,11,348,6,120,13,337,2,106,2,20,100,477,1,109,3,160,4,46,2,126,7,64,0,13,0,31,0,0,0,1,3,21,0,0,0,2,1,128,2,132,3,7,6,551,0,0,0,0,1,138,18,285,3,28,5,107,5,31,1,12,1,22,4,253,0,2,2,13,0,2,4,60,7,138,0,38,1,1,1,14,0,2,28,200
01/08/2020,500,1863,7,218,25,124,66,193,3,16,10,77,11,46,12,273,3,19,5,68,9,34,2,109,8,195,3,131,2,95,0,2,1,74,0,97,0,0,4,6,0,18,1,0,17,336,5,47,0,36,7,13,7,227,0,50,0,4,2,155,2,3,0,0,0,11,2,13,0,13,0,0,1,28,22,85,13,151,0,0,2,10,10,50,5,120,5,124,1,14,0,0,34,107
02/08/2020,602,2556,2,136,31,94,47,164,1,63,7,32,16,210,2,68,0,2,0,4,9,138,1,50,2,74,5,96,0,2,1,4,1,3,0,1,0,44,0,1,0,45,0,1,0,2,3,14,0,0,24,16,1,22,0,115,0,1,0,5,0,0,1,1,0,0,0,0,0,0,4,82,2,11,0,12,3,29,0,0,2,29,0,6,0,11,1,61,0,0,0,10,2,2
03/08/2020,383,592,9,161,11,21,31,64,2,13,0,14,13,26,14,56,0,0,0,0,9,27,1,8,0,7,18,77,0,0,0,3,1,6,2,1,0,0,0,2,27,108,0,0,0,1,5,8,0,0,5,67,0,1,3,101,0,9,0,5,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,0,1,2,0,0,1,3,1,9,0,4,2,1,0,0,0,0,25,43
04/08/2020,415,1266,1,66,10,68,30,107,0,56,5,32,13,107,15,165,0,2,1,1,27,155,3,24,4,105,3,54,1,38,6,73,0,3,1,8,0,0,0,0,2,12,0,0,38,213,20,68,0,13,2,2,1,22,2,66,3,18,0,5,7,244,1,1,0,22,0,2,2,20,0,4,13,47,0,2,15,87,2,0,1,3,3,5,0,2,0,5,8,54,0,1,3,27
05/08/2020,517,2081,6,244,11,58,75,273,2,15,16,237,14,154,23,362,2,31,3,11,12,156,1,37,5,241,3,42,1,1,11,164,9,182,0,4,0,42,0,0,0,19,0,0,0,0,5,41,0,2,1,16,0,19,0,0,0,0,2,116,0,14,0,1,1,23,10,122,0,9,6,48,4,27,0,0,3,3,0,0,7,62,1,19,7,128,1,28,1,35,3,53,1,32
06/08/2020,402,1796,4,135,49,184,76,249,0,15,2,126,15,162,11,152,1,1,0,20,52,393,1,20,2,126,1,1,0,51,1,5,3,74,0,28,0,1,0,0,2,17,0,3,7,215,2,90,1,2,24,120,0,5,0,80,1,2,5,239,0,2,1,45,1,38,6,38,1,9,0,31,2,14,0,2,7,70,6,32,3,41,15,74,0,10,0,33,1,3,2,46,2,5
07/08/2020,459,1945,7,411,115,382,59,396,0,62,6,268,30,209,2,41,6,109,0,7,41,361,0,19,5,222,2,2,0,1,13,67,5,60,1,25,0,41,0,1,10,68,0,0,1,2,12,130,0,1,2,6,7,116,4,66,0,11,0,11,7,131,0,1,0,2,1,17,2,16,1,2,1,48,4,53,10,26,0,1,7,116,2,7,0,6,0,10,0,0,0,6,7,11
08/08/2020,569,2542,14,397,73,294,64,445,3,57,4,97,38,284,23,227,0,27,0,0,29,312,7,59,3,63,6,29,4,45,7,51,6,28,0,1,0,0,2,14,1,10,1,2,3,133,1,8,0,1,2,42,4,59,0,27,0,7,1,12,0,2,0,0,5,40,4,49,0,4,0,2,1,49,0,1,12,170,1,1,3,29,2,3,5,137,2,16,0,1,1,1,9,31
09/08/2020,367,853,4,179,25,47,75,117,2,72,5,144,38,190,2,18,0,2,12,11,44,326,0,43,7,58,1,4,0,1,7,67,11,62,4,7,0,0,1,1,9,125,1,24,0,0,3,64,2,26,3,3,1,153,0,67,0,0,1,144,0,0,1,20,0,2,9,46,0,0,0,0,6,67,0,3,0,4,1,1,2,12,4,4,1,0,3,8,0,0,0,1,4,7
10/08/2020,444,2596,3,207,16,102,36,327,0,0,0,6,8,109,2,29,0,4,1,6,5,112,1,7,4,21,58,94,0,0,0,3,0,2,1,5,0,0,3,24,3,9,0,1,0,0,0,1,0,0,0,8,2,4,0,19,0,0,0,35,0,1,0,1,4,15,0,2,0,1,3,6,0,8,0,2,0,1,0,0,0,6,3,4,1,1,0,5,0,1,0,0,4,12
11/08/2020,254,824,4,34,30,186,43,148,2,103,17,28,14,110,8,135,0,1,0,1,9,144,0,22,1,107,4,17,0,2,5,6,4,4,0,5,0,62,0,6,1,91,1,42,1,3,1,0,5,3,8,93,0,6,4,115,4,47,18,4,8,71,3,8,0,2,7,1,1,5,5,23,2,25,3,7,20,133,0,6,4,101,15,81,17,123,1,4,0,46,0,0,15,14
12/08/2020,436,2387,5,260,35,238,84,362,0,21,9,103,26,177,23,173,3,12,4,17,11,90,0,5,4,44,35,65,3,29,14,185,1,10,4,15,0,0,4,7,5,47,0,4,9,198,2,1,0,26,23,79,1,22,0,0,1,12,3,99,0,3,0,0,1,7,2,34,0,6,5,38,1,78,4,7,9,3,0,3,5,22,4,28,10,150,6,33,1,13,15,36,26,33
13/08/2020,471,2160,2,184,15,107,53,271,2,15,3,105,28,260,28,164,0,2,3,26,49,303,11,111,9,134,1,6,0,4,5,133,8,247,2,16,0,0,6,55,5,51,2,17,8,203,5,8,1,3,1,5,0,119,0,47,0,0,2,93,10,155,0,0,4,17,10,39,1,17,3,51,0,24,0,6,21,166,3,43,2,32,9,32,6,92,1,23,3,66,6,122,1,10
14/08/2020,499,1809,2,280,13,64,53,114,0,67,18,171,24,179,4,90,2,7,0,1,17,115,1,77,7,115,2,13,0,6,0,4,2,8,2,3,1,42,2,7,4,30,1,4,0,4,0,1,0,0,6,122,1,21,0,1,2,1,0,92,2,65,0,0,2,41,0,0,0,2,0,0,5,56,0,5,2,1,2,8,0,7,3,2,0,4,1,5,4,48,0,122,13,30
15/08/2020,357,2207,1,70,11,61,32,190,0,73,0,65,9,117,18,205,0,3,0,22,26,148,2,52,1,166,0,39,16,23,28,60,21,148,41,73,0,53,3,63,0,48,0,2,10,297,4,8,0,55,9,35,1,57,4,128,0,15,0,11,0,1,4,80,0,19,20,132,0,4,3,38,2,21,1,34,15,192,0,1,0,35,12,214,4,101,2,32,0,4,0,3,9,29
16/08/2020,179,1090,3,353,17,64,11,73,1,73,8,124,12,117,1,33,0,0,0,0,12,150,1,41,12,100,13,6,0,15,0,1,2,33,12,96,0,0,0,0,1,38,0,2,2,0,12,89,1,51,4,38,1,31,0,84,0,0,5,1,0,0,0,8,0,0,0,0,0,0,0,1,2,80,14,81,0,0,0,2,0,2,1,16,0,2,0,4,6,115,0,0,0,2
17/08/2020,200,1244,0,0,17,90,17,93,4,81,1,7,10,114,2,17,0,1,0,0,2,41,0,5,2,17,11,9,0,4,0,1,0,3,2,2,0,0,11,61,0,29,0,0,0,0,7,159,0,1,8,117,0,3,4,36,3,34,0,1,0,0,0,0,0,13,0,1,0,1,0,0,1,6,0,1,0,1,0,0,0,3,2,78,0,1,0,2,0,0,0,0,2,6
18/08/2020,139,1010,0,24,11,80,22,212,2,89,3,62,5,73,45,184,1,34,1,44,7,125,1,10,5,87,30,51,0,2,0,4,1,2,1,4,0,30,0,0,4,43,2,25,23,164,0,15,0,2,4,31,0,9,1,53,0,2,0,79,19,69,0,9,0,2,0,3,0,4,1,27,0,15,1,15,22,160,0,0,0,2,3,17,6,38,0,6,11,56,0,6,1,5
19/08/2020,284,1491,4,209,12,53,42,170,4,1,10,90,14,101,32,182,0,1,3,22,3,76,0,34,1,52,2,24,1,27,9,98,1,3,0,5,0,0,5,130,1,19,0,7,0,3,3,67,1,15,3,20,0,9,0,4,3,6,1,10,0,0,0,0,7,47,5,43,0,3,0,5,0,24,1,3,1,25,0,1,0,4,0,6,4,47,0,5,0,2,0,0,3,13
20/08/2020,191,1326,0,0,73,159,25,124,0,47,11,135,23,280,11,235,1,6,2,19,15,116,5,54,2,127,5,55,0,2,48,44,0,4,13,217,0,0,0,0,9,64,0,0,17,263,0,5,0,0,7,51,1,35,3,149,1,10,0,4,1,1,0,0,1,20,0,0,0,1,3,15,2,40,1,0,26,96,0,1,3,71,0,6,2,35,2,23,0,4,9,68,2,12
21/08/2020,161,1115,17,255,61,218,27,184,1,85,5,120,30,258,14,150,1,9,0,2,26,136,0,156,2,93,16,29,4,39,1,42,28,168,3,47,1,33,15,20,4,40,1,2,1,17,2,28,2,20,0,38,0,6,4,59,0,0,0,2,4,84,1,15,0,2,5,41,0,20,0,5,0,19,0,3,0,0,0,1,1,32,1,7,5,55,4,125,0,20,0,4,3,9
22/08/2020,156,1474,10,323,23,121,26,176,0,30,10,115,24,184,8,124,1,5,1,3,37,322,2,15,1,77,7,14,7,37,5,87,4,12,6,45,0,0,1,32,0,56,1,14,22,352,9,116,0,3,2,81,1,20,3,123,0,7,2,136,0,2,1,24,0,2,6,69,1,6,1,63,0,20,0,19,17,83,0,1,2,71,4,25,1,19,3,44,0,3,0,54,0,10
23/08/2020,155,1147,10,111,27,82,29,110,2,32,9,117,17,120,1,3,0,0,1,4,28,432,0,0,23,424,8,36,0,0,1,8,13,142,2,25,0,58,5,60,1,7,0,1,0,0,0,4,2,11,1,6,0,9,0,82,0,0,17,54,0,0,0,0,0,0,0,0,0,0,5,29,1,21,12,141,0,0,0,1,1,7,1,1,0,1,0,69,0,1,1,19,1,28
24/08/2020,104,1457,1,311,4,51,22,174,7,112,0,16,1,124,1,5,0,2,5,18,2,29,0,1,0,8,26,131,0,1,1,4,0,0,1,16,3,18,11,86,0,17,0,3,0,0,0,2,0,0,16,178,0,1,7,94,0,1,3,1,0,0,0,0,0,20,0,0,0,0,24,129,0,2,1,30,0,1,0,0,1,33,5,43,0,0,1,16,1,11,4,74,1,6
25/08/2020,119,1036,6,51,9,33,37,235,3,62,19,92,23,118,10,82,0,2,1,52,3,47,2,63,9,23,21,100,0,14,0,2,0,8,4,121,0,60,2,12,3,43,0,1,10,253,0,2,1,10,7,68,0,5,0,18,1,3,1,3,9,115,0,0,2,95,0,1,1,3,2,5,2,14,0,0,8,36,0,0,0,4,8,90,5,60,0,5,0,1,1,30,0,8
26/08/2020,132,1191,7,308,3,37,19,152,0,0,4,48,9,128,9,138,0,5,5,9,9,176,5,56,16,152,1,1,0,0,10,86,7,51,0,6,0,0,0,0,4,51,0,0,0,5,1,0,0,3,0,6,0,6,7,138,0,0,0,82,0,6,0,0,0,0,4,35,0,4,0,2,1,11,3,13,0,15,1,0,5,105,2,42,0,5,0,9,3,30,0,1,2,36
27/08/2020,190,1393,2,278,10,33,9,185,6,95,12,154,3,53,11,99,1,3,8,91,47,293,1,6,70,101,9,38,18,49,6,22,36,76,2,18,0,74,6,132,2,20,0,28,7,126,7,25,2,11,4,56,1,14,13,290,0,0,0,6,1,48,0,0,0,3,2,17,0,8,0,18,1,8,4,36,0,32,0,15,2,32,5,35,4,110,0,6,0,0,0,25,0,5
28/08/2020,191,1374,1,213,9,32,13,143,1,5,3,65,2,76,12,199,1,6,0,3,9,80,5,20,2,166,0,3,0,1,4,25,0,0,1,2,0,0,4,104,5,36,0,1,0,1,9,61,0,0,2,82,1,4,12,309,0,0,5,159,8,22,0,0,0,0,2,11,0,1,1,2,3,66,9,34,6,98,0,0,0,6,0,10,8,19,2,4,0,0,0,0,1,4
29/08/2020,100,885,6,203,17,89,10,90,1,17,2,26,29,134,20,184,0,2,0,1,12,125,1,5,2,69,1,32,0,2,0,3,0,1,0,9,0,19,3,7,3,24,0,0,1,0,0,2,0,2,1,2,0,3,13,178,5,5,0,1,6,77,0,3,0,0,0,0,0,1,0,3,0,50,1,5,0,1,1,0,1,5,0,4,0,12,2,24,1,2,0,0,2,10
30/08/2020,109,1047,5,148,9,52,38,257,0,71,4,63,21,122,3,37,1,27,3,16,19,139,0,4,5,24,14,90,0,1,0,12,6,90,30,131,1,58,0,9,18,37,0,0,5,149,1,45,0,0,14,109,1,11,0,291,0,19,0,4,0,2,0,0,2,89,2,11,0,0,20,99,0,121,0,12,3,30,1,2,4,75,2,106,0,171,0,25,1,1,0,0,8,17
31/08/2020,113,1074,15,414,7,56,10,127,0,0,6,181,6,90,1,68,0,2,1,1,6,392,0,21,0,135,0,0,1,2,0,3,0,2,0,30,0,0,0,0,6,18,0,2,0,1,5,96,0,90,1,20,2,76,8,54,0,0,3,153,5,51,0,7,0,1,0,2,0,3,0,3,0,18,0,3,1,3,0,2,2,4,0,6,2,100,0,5,0,1,0,1,0,19
01/09/2020,23,245,1,14,1,16,14,50,7,111,1,7,2,29,11,91,1,0,0,0,1,22,0,0,2,18,34,35,0,0,0,1,0,0,14,27,0,45,0,0,0,7,0,0,8,99,0,0,0,2,6,40,1,0,8,28,0,12,0,2,0,0,1,7,0,27,0,0,0,1,1,1,0,3,0,5,2,31,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
02/09/2020,89,1090,18,289,1,32,18,198,0,0,13,165,4,79,10,114,0,1,2,50,12,173,0,52,26,198,15,74,0,1,28,126,17,105,2,5,0,0,6,48,1,32,1,1,0,2,2,30,0,0,1,16,0,55,0,0,0,0,0,15,0,0,0,1,0,5,5,20,0,4,8,38,1,14,1,9,1,2,0,1,1,29,1,15,0,62,0,5,0,1,3,38,1,24
03/09/2020,120,984,0,86,4,41,8,114,5,66,0,28,9,79,15,378,0,4,0,2,11,155,2,131,3,126,2,2,0,8,2,11,0,7,0,6,0,77,0,50,0,28,0,1,1,118,9,81,1,1,2,7,0,39,17,217,0,1,1,7,0,3,0,1,0,5,2,19,0,5,0,68,0,16,0,1,9,58,0,2,1,6,1,5,1,24,0,7,0,0,0,0,3,22
04/09/2020,84,1348,28,400,4,44,14,170,7,94,5,116,6,133,1,63,0,11,0,1,18,163,0,10,5,149,25,97,1,16,4,41,7,17,9,108,0,0,1,54,0,57,0,0,0,7,1,14,7,18,2,37,1,53,3,22,0,0,3,50,13,143,0,3,1,36,1,7,0,2,0,20,0,7,0,2,4,87,0,4,2,12,1,14,0,7,0,6,0,1,0,1,4,12
05/09/2020,46,654,0,0,17,44,1,46,0,0,9,192,0,20,5,136,1,9,0,0,1,263,0,28,0,64,0,1,0,10,0,11,3,98,1,8,0,0,0,0,0,19,0,1,8,171,0,30,0,1,0,5,0,12,0,0,0,0,2,83,9,62,0,2,2,3,0,0,1,11,8,66,2,46,0,3,0,1,0,0,1,35,0,5,4,49,1,9,0,0,1,13,0,17
06/09/2020,36,874,9,188,3,17,7,107,2,38,12,285,9,198,2,88,0,8,0,1,8,532,0,8,7,236,0,3,0,4,0,4,4,83,0,9,0,72,0,0,0,26,0,0,0,0,0,1,0,17,0,6,0,72,13,199,0,0,0,6,0,0,0,1,0,1,0,1,0,4,0,1,0,19,1,6,4,28,0,1,0,26,0,4,0,6,1,3,0,2,0,0,1,5
07/09/2020,54,687,1,243,3,20,12,167,0,30,1,27,2,46,0,59,0,1,0,0,2,71,2,7,3,99,1,4,0,0,0,5,0,7,20,118,0,1,0,0,2,12,0,3,0,0,0,0,0,1,5,12,0,1,4,111,0,0,0,3,5,12,0,0,0,3,0,0,0,2,1,6,1,8,0,4,1,4,0,1,3,40,5,12,0,2,0,7,0,0,0,1,2,3
08/09/2020,36,494,18,284,1,12,8,75,0,26,0,26,2,25,12,103,0,3,0,0,2,80,1,29,0,10,13,26,0,3,4,32,8,40,50,112,2,37,1,9,0,11,0,1,9,75,4,26,0,1,0,2,0,19,2,9,0,0,6,27,0,1,0,0,0,22,1,35,0,6,0,56,0,22,0,2,3,25,0,0,1,34,0,5,3,7,1,4,0,0,0,0,0,15
09/09/2020,27,684,11,68,1,14,4,36,14,92,13,197,6,56,2,14,1,30,0,0,4,118,0,29,0,36,0,0,1,40,4,17,1,6,0,6,0,1,1,52,1,38,0,0,0,0,3,17,0,12,0,0,0,8,10,67,0,0,0,0,0,5,0,0,0,0,1,4,0,6,9,38,1,12,0,0,11,43,0,0,7,29,6,62,0,29,0,1,0,14,2,6,0,7
10/09/2020,61,1068,8,298,7,68,14,112,1,33,4,123,6,100,3,287,0,4,1,3,10,206,0,12,0,94,19,134,0,12,0,11,28,101,0,6,0,71,0,14,2,43,0,3,1,94,0,3,0,3,3,17,0,11,7,92,0,0,2,28,9,74,0,9,0,5,0,1,0,7,3,59,0,30,0,1,1,27,0,2,1,35,0,5,0,4,0,8,0,2,0,0,1,6
11/09/2020,98,1088,14,292,10,79,8,102,1,37,2,61,3,133,9,128,0,3,0,10,6,224,1,56,0,183,9,37,0,4,7,38,33,150,5,49,7,7,0,0,1,36,0,0,0,5,4,38,0,0,0,6,1,42,0,2,0,0,5,27,0,24,0,4,0,3,3,19,1,8,23,82,1,41,0,3,0,2,0,2,4,37,1,8,0,48,1,6,0,1,0,0,2,29
12/09/2020,48,677,40,292,18,33,9,64,12,86,7,133,2,63,5,86,4,149,0,1,35,395,0,164,2,356,10,60,1,66,2,20,13,72,0,4,0,60,1,13,0,8,0,25,5,112,3,33,0,2,5,107,0,28,8,178,0,0,1,4,0,2,0,1,1,40,0,8,0,5,1,15,1,30,0,4,1,72,0,1,6,34,1,26,1,6,2,49,0,0,0,0,1,9
13/09/2020,33,541,19,171,6,36,10,78,4,23,5,119,1,12,6,97,0,10,0,0,8,235,0,8,0,1,0,7,0,2,4,12,3,117,1,22,0,0,0,0,0,5,0,0,0,0,1,19,0,0,0,1,0,28,4,7,0,0,27,141,29,77,0,0,0,1,0,0,0,0,6,10,2,14,0,3,2,17,0,0,2,0,0,3,0,16,0,19,1,35,2,6,1,5
14/09/2020,23,486,6,153,0,12,4,37,3,98,0,0,0,80,0,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,13,1,7,0,1,0,0,0,0,0,0,0,3,0,2,1,37,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,2,0,1,0,1,0,0,0,0,2,41,0,0,0,0,0,0,1,1,5,0,0,4
15/09/2020,45,500,15,235,2,22,4,54,3,14,7,184,6,43,7,108,0,0,0,1,3,108,1,13,5,530,0,1,0,50,6,125,13,135,0,1,0,38,0,0,1,36,0,1,0,3,1,21,0,1,0,14,0,58,1,49,0,0,2,5,0,1,1,0,0,2,1,6,0,4,1,2,1,50,0,1,0,4,0,1,1,10,0,4,0,21,0,5,2,39,0,1,0,3
16/09/2020,36,762,14,162,3,13,4,55,2,99,5,91,2,61,6,80,0,0,0,2,8,99,0,5,0,434,16,55,0,3,0,6,1,63,0,5,0,0,5,25,1,8,0,1,1,1,0,43,0,3,1,8,2,87,0,0,0,0,0,3,6,70,0,1,0,1,0,1,0,9,0,0,3,6,0,0,0,1,0,1,0,0,0,4,0,14,0,1,0,2,0,1,0,8
17/09/2020,70,1067,34,133,2,30,3,97,0,26,25,163,6,138,1,248,0,12,0,1,14,216,0,16,4,354,1,4,2,46,12,27,7,71,0,4,0,72,0,0,0,26,0,0,0,1,0,39,0,2,3,49,3,22,5,62,0,0,16,85,5,6,0,2,1,1,0,14,0,1,1,3,1,67,0,31,0,1,0,1,5,22,0,23,0,14,0,13,2,39,0,0,0,14
18/09/2020,38,597,2,238,5,19,13,55,0,30,6,9,2,7,6,73,0,4,0,1,8,107,0,7,0,2,0,2,0,3,1,10,6,66,1,3,0,0,1,11,1,21,0,2,0,1,0,2,0,0,0,4,0,2,4,55,0,0,5,45,6,126,0,2,1,6,0,3,1,10,8,46,0,4,0,2,14,198,0,1,0,5,2,41,0,12,1,14,0,1,0,0,0,17
19/09/2020,49,631,20,133,2,54,6,38,0,68,4,28,3,13,0,56,0,11,0,2,5,30,8,43,13,294,6,41,0,0,0,2,7,144,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,4,1,61,0,0,2,32,0,0,0,1,0,1,4,10,0,3,0,2,4,22,0,0,1,29,0,1,2,22,1,2,0,8,0,0,0,2,0,0,1,7
20/09/2020,34,452,21,322,3,13,21,172,12,15,18,113,2,17,2,10,0,1,0,1,9,191,0,17,0,2,0,0,2,53,5,48,26,92,0,0,1,44,0,0,0,4,1,30,0,6,0,3,2,6,0,3,2,74,2,23,0,0,0,1,9,39,0,0,0,0,0,0,0,0,2,47,3,29,0,4,0,8,0,0,3,49,2,56,0,9,0,0,1,77,0,0,5,1
21/09/2020,37,385,14,274,0,7,3,28,2,43,2,52,2,56,7,195,0,1,0,0,2,28,0,2,0,1,1,1,0,1,0,9,1,4,1,7,0,11,0,6,0,12,0,0,5,194,0,12,0,1,0,2,0,0,2,59,0,2,0,6,0,0,0,0,0,0,0,1,2,14,1,1,0,9,0,0,0,1,0,0,11,8,2,3,0,9,0,0,1,1,0,0,3,29
22/09/2020,48,596,8,345,12,101,6,40,1,74,47,111,3,46,0,3,0,2,0,1,3,43,0,1,1,1,2,49,0,2,11,8,3,23,0,3,0,25,1,10,1,6,0,0,1,1,0,1,0,0,0,4,0,49,1,51,0,3,0,5,2,1,0,1,0,0,0,0,0,0,1,34,0,20,1,4,0,1,0,0,1,3,0,0,0,35,0,4,0,1,0,0,2,7
23/09/2020,46,722,9,424,1,13,22,144,0,60,22,242,2,28,7,81,0,5,0,0,1,66,0,9,5,373,0,3,0,2,6,30,10,134,0,2,0,6,0,25,0,6,0,0,0,5,2,13,0,1,0,3,1,84,0,29,0,1,2,19,1,3,0,1,0,9,2,18,0,14,0,4,0,12,0,2,0,2,0,2,1,51,0,14,0,6,0,8,0,1,0,0,1,15
24/09/2020,20,388,10,163,1,10,12,79,2,41,6,14,4,107,5,46,1,17,0,0,30,271,2,16,0,15,0,3,2,29,0,7,3,70,13,76,0,43,0,6,1,17,2,16,10,216,5,29,0,4,0,3,0,6,5,117,0,0,31,145,4,43,0,1,1,3,0,1,0,3,0,5,0,27,0,3,0,1,0,1,2,21,1,8,1,23,0,9,0,1,1,0,2,11
25/09/2020,89,1617,6,277,9,41,8,119,1,48,19,233,7,64,1,89,1,4,0,1,4,141,1,11,8,348,14,37,1,12,2,61,34,109,1,11,0,13,0,12,1,31,0,0,1,5,2,31,0,1,2,58,1,59,1,126,0,0,0,7,0,0,0,6,0,3,1,11,2,24,0,2,3,23,0,3,3,69,0,2,0,17,1,8,1,12,1,41,0,119,6,90,2,8
26/09/2020,41,834,0,0,2,15,5,76,0,0,17,161,5,106,5,240,0,11,0,3,19,508,2,49,1,48,0,7,0,2,1,6,0,9,0,3,0,0,0,0,0,24,2,8,0,1,6,22,0,0,2,90,3,54,0,0,0,0,10,24,8,34,0,2,0,2,0,1,0,6,12,46,1,26,0,2,0,2,0,1,0,6,0,7,4,50,0,14,0,1,0,12,6,24
27/09/2020,74,1039,0,0,8,52,10,79,0,0,18,255,0,17,2,50,0,2,0,2,58,510,1,7,3,73,16,72,0,0,5,18,26,72,0,3,0,0,0,0,0,7,1,0,0,10,3,22,1,9,1,5,2,13,0,0,0,0,7,74,6,34,0,0,0,3,0,3,0,2,0,11,1,28,0,6,2,16,1,0,1,3,0,18,0,46,0,3,0,1,0,1,0,24
28/09/2020,19,421,3,116,4,83,6,35,1,61,1,11,3,102,5,54,0,2,0,2,4,79,0,2,4,7,2,11,0,0,0,1,0,2,0,7,0,0,0,1,1,37,0,2,0,0,0,1,0,1,0,0,1,2,0,29,0,0,0,2,0,0,0,0,0,0,0,0,0,6,1,1,0,8,0,2,2,16,0,0,12,25,0,2,0,8,0,2,0,1,0,0,1,37
29/09/2020,64,939,3,191,1,24,23,273,0,4,9,65,1,62,0,6,0,9,0,0,21,304,0,4,0,0,0,0,0,4,39,85,8,25,37,244,0,0,0,1,0,5,0,0,0,2,0,3,0,0,0,0,1,10,0,1,0,0,1,51,1,0,2,20,0,4,0,0,0,0,4,2,1,4,0,2,0,15,0,0,0,1,0,41,1,7,0,1,0,0,0,0,2,4
30/09/2020,40,978,12,415,15,153,6,53,0,242,26,274,0,17,3,54,0,2,0,0,23,256,1,36,0,1,20,92,0,1,2,3,6,61,3,67,4,81,0,0,0,6,2,3,0,1,0,32,1,6,0,0,3,76,0,100,0,0,0,9,0,0,0,2,0,0,5,6,0,16,0,0,3,15,0,3,0,2,0,0,8,23,6,45,0,1,0,3,0,0,0,0,2,17
